url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
https://open.spotify.com/track/70ECd4rOaE5aSNTPLMB8DS,0.459,0.864,1,-4.397,1,0.059,0.011,3.36e-06,0.314,0.623,74.867,204240,4,0
https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4,0
https://open.spotify.com/track/520WH4QsbXFnWOUAHeN5rH,0.687,0.806,1,-6.019,0,0.0549,0.0358,5.83e-06,0.0569,0.534,176.064,189040,4,0
https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,212093,4,0
https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4,0
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4,0
https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,4,0
https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,193839,4,0
https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201600,4,0
https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,0
https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4,0
https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,105176,4,0
https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,292987,4,0
https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P,0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,174730,4,0
https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,0.822,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,242001,4,0
https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,0
https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4,0
https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,4,0
https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,0
https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4,0
https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,4,0
https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,170233,4,0
https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,173288,4,0
https://open.spotify.com/track/5XAPpyIoYF3QXP34Hv8Pvx,0.753,0.679,5,-7.092,0,0.0349,0.324,4.21e-05,0.423,0.19,105.977,145078,4,0
https://open.spotify.com/track/0Q0IVlqMV64kNLlwjPj0Hl,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,298773,4,0
https://open.spotify.com/track/59WN2psjkt1tyaxjspN8fp,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,313573,4,0
https://open.spotify.com/track/18PergoIrGmRyeYxnaXJN2,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052,4,0
https://open.spotify.com/track/1170VohRSx6GwE6QDCHPPH,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206,4,0
https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,253580,4,0
https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8,0.535,0.65,10,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,179600,4,0
https://open.spotify.com/track/2H6u5E4jThSltnr7XOuDRK,0.757,0.884,10,-5.488,0,0.0404,0.00789,5.87e-05,0.0973,0.399,120.013,217907,4,0
https://open.spotify.com/track/5eGEc27nnhtmcOh6RC890a,0.897,0.559,11,-8.268,1,0.379,0.155,0.000127,0.296,0.677,106.991,264400,4,0
https://open.spotify.com/track/3gsCAGsWr6pUm1Vy7CPPob,0.477,0.381,5,-10.237,0,0.0342,0.727,0.0,0.0615,0.329,121.568,286920,4,0
https://open.spotify.com/track/34lLAsdH4Y5TLf1B2SIj1I,0.345,0.89,1,-4.175,0,0.0774,0.000725,2.98e-06,0.204,0.276,137.973,237065,4,0
https://open.spotify.com/track/17eu2pSgSUpIG1GFWBnODv,0.578,0.947,11,-2.431,0,0.036,0.00744,0.0816,0.105,0.456,134.034,246007,4,0
https://open.spotify.com/track/4mKlzy0qaK1c2Qw5e2VqpF,0.564,0.56,10,-9.797,1,0.0423,0.339,0.0,0.0781,0.58,117.17,180067,4,0
https://open.spotify.com/track/4iCKHGl4ij4YMwFrUZLGEQ,0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,224762,4,0
https://open.spotify.com/track/15fCXVEhRpYeV1aJKUzsZx,0.975,0.393,0,-10.852,1,0.439,0.0452,0.0,0.103,0.288,120.001,152214,4,0
https://open.spotify.com/track/1iadQPy16GN7G4eRw4azVh,0.723,0.672,8,-5.072,1,0.0489,0.0165,0.0151,0.48,0.249,159.994,151065,3,0
https://open.spotify.com/track/2LYAG9jlH9rul11nalRxR0,0.644,0.84,0,-6.347,0,0.0511,0.153,1.35e-06,0.294,0.935,99.936,183200,4,0
https://open.spotify.com/track/6uhvuMDb93ANzVxNABDgf1,0.41,0.858,1,-5.295,0,0.0485,0.00347,0.0,0.0897,0.962,161.487,161560,4,0
https://open.spotify.com/track/3otZLoLcx2d74hx8RaHXh6,0.711,0.491,7,-10.323,1,0.0295,0.381,9.12e-06,0.249,0.671,121.294,167933,4,0
https://open.spotify.com/track/0ipcmHor30Y8p6hCd8QUVq,0.651,0.732,2,-8.037,1,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,199213,4,0
https://open.spotify.com/track/3R8PKPTPgHApBhCt3NUJ0q,0.592,0.783,6,-5.291,0,0.251,0.34,0.0216,0.0575,0.498,143.952,170000,4,0
https://open.spotify.com/track/5ohyF1TaL2ks2mrEJqLtfs,0.509,0.781,8,-3.489,1,0.0378,0.107,0.0,0.128,0.529,80.046,193500,4,0
https://open.spotify.com/track/0x2TYePnFyfZ9ajY2WMkby,0.551,0.948,1,-3.816,0,0.097,0.00524,0.0,0.408,0.693,90.033,215000,4,0
https://open.spotify.com/track/2qOfyyZc41LfQ63U9p3GVV,0.886,0.741,10,-5.043,1,0.0682,0.00254,0.000134,0.151,0.95,140.024,129196,4,0
https://open.spotify.com/track/2uw8vslyCoFLQsoPcIhen5,0.595,0.706,3,-7.47,0,0.287,0.0427,0.0,0.0845,0.38,75.682,199147,4,0
https://open.spotify.com/track/4emicu3yCflgo7z6cAuw5j,0.516,0.871,10,-3.261,1,0.041,0.00114,0.0,0.0877,0.457,134.021,221760,4,0
https://open.spotify.com/track/6npcJbgDhtWeNT5iOGsjZI,0.771,0.527,7,-6.797,0,0.23,0.205,0.0,0.107,0.114,139.935,264739,4,0
https://open.spotify.com/track/1H3Okhf16ttAICZF7zgDko,0.685,0.898,11,-5.796,1,0.186,0.243,0.000103,0.377,0.684,139.993,143364,4,0
https://open.spotify.com/track/6AAZigYqOch79lKcrSBOv0,0.306,0.926,1,-2.754,0,0.0912,0.000311,0.000644,0.0776,0.483,158.47,225067,4,0
https://open.spotify.com/track/1y4wfSe5L3afercd7sYE1K,0.67,0.788,11,-7.426,1,0.274,0.0104,0.0,0.492,0.522,80.032,251453,4,0
https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,222587,4,0
https://open.spotify.com/track/0lP4HYLmvowOKdsQ7CVkuq,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,3,0
https://open.spotify.com/track/7EkiMl81fUHVwpItgtzI4r,0.679,0.443,10,-8.528,0,0.153,0.427,0.0,0.106,0.363,104.049,179973,4,0
https://open.spotify.com/track/1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,261413,4,0
https://open.spotify.com/track/6D60klaHqbCl9ySc8VcRss,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,4,0
https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,0.782,0.436,2,-7.033,1,0.155,0.331,1.3e-05,0.342,0.243,82.994,268933,4,0
https://open.spotify.com/track/0pt0wjZNeFOMIeCudmXRrl,0.651,0.567,11,-6.477,0,0.0301,0.671,0.000373,0.126,0.521,96.845,277167,4,0
https://open.spotify.com/track/712uvW1Vezq8WpQi38v2L9,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,310720,4,0
https://open.spotify.com/track/4Pwjz3DfvfQWV0rO2V8jyh,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,310720,4,0
https://open.spotify.com/track/70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,220427,4,0
https://open.spotify.com/track/56fkAaSu91c1E2k43wGPFC,0.876,0.312,7,-10.17,1,0.0521,0.443,0.0,0.247,0.377,114.973,197217,4,0
https://open.spotify.com/track/6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,4,0
https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,0
https://open.spotify.com/track/0WHi11uzahqpEtPGYCW6oQ,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,185123,4,0
https://open.spotify.com/track/09yhMTRqQ1I1dniu3PoIQi,0.674,0.932,8,-4.876,1,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333,4,0
https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,0.774,0.756,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.931,144.032,224840,4,0
https://open.spotify.com/track/4yORBk6ZyYsJpnJchyZevc,0.935,0.429,1,-6.697,1,0.118,0.0308,0.0,0.102,0.0769,139.987,123481,4,0
https://open.spotify.com/track/11qh54D0PKkBwelpDxxiEU,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,193320,3,0
https://open.spotify.com/track/1HNE2PX70ztbEl6MLxrpNL,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093,4,0
https://open.spotify.com/track/4KacUpvbA3Mfo05gttTjhN,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,178267,4,0
https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4,0
https://open.spotify.com/track/5Az8KU81g2aLBbJN67F2CI,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,244693,4,0
https://open.spotify.com/track/0dBW6ZsW8skfvoRfgeerBF,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,230707,4,0
https://open.spotify.com/track/2hGQDYmjkwTS0J7Q2bM2sF,0.656,0.645,5,-5.442,0,0.0397,0.504,0.0,0.18,0.669,75.473,161697,4,0
https://open.spotify.com/track/63BokRfXSQhEU6Qi2dSJpZ,0.886,0.512,10,-11.825,0,0.237,0.207,0.0,0.0991,0.454,93.997,308733,4,0
https://open.spotify.com/track/2hVKFfp7Rmr2XPK31jFCrX,0.471,0.947,0,-3.062,1,0.112,0.00065,1.42e-06,0.305,0.524,164.04,173520,4,0
https://open.spotify.com/track/3ZWfkUYDt2SzVLgoNGPgbI,0.795,0.69,6,-7.689,0,0.385,0.0809,0.0,0.0794,0.822,153.986,174667,4,0
https://open.spotify.com/track/28sNP4vXS6EtFr2VKPhCTQ,0.575,0.679,1,-4.442,1,0.0432,0.547,0.0,0.34,0.204,169.886,163340,3,0
https://open.spotify.com/track/0si0BqHFccbmGENDvATw2g,0.809,0.493,11,-10.917,0,0.301,0.404,4.86e-06,0.113,0.317,125.448,153347,5,0
https://open.spotify.com/track/5gCBDJVkU7XHkh4b9i43hn,0.534,0.336,8,-10.038,1,0.0286,0.56,0.0,0.0956,0.354,149.671,181560,4,0
https://open.spotify.com/track/6xwhCiWXREsAIQVZqHswVw,0.206,0.0154,1,-22.923,1,0.0426,0.98,0.636,0.0662,0.116,83.68,254000,3,0
https://open.spotify.com/track/2xBfOUdiRafSWGqTj4yToU,0.633,0.559,0,-9.638,0,0.0458,0.0632,0.0,0.308,0.443,105.009,276268,4,0
https://open.spotify.com/track/3JWh19WsndEFg0UFRFeTiU,0.68,0.549,5,-8.277,0,0.244,0.0919,7.14e-05,0.548,0.29,162.874,265373,4,0
https://open.spotify.com/track/2MNapHbu7QASoukvVVIxyr,0.394,0.8,4,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053,185413,4,0
https://open.spotify.com/track/1zvQt99d5oTkEQLmSoO1yu,0.572,0.529,0,-6.897,1,0.0282,0.146,0.0,0.335,0.321,139.876,239507,4,0
https://open.spotify.com/track/6ewQE1dNPv9qqlnB1CxrvM,0.25,0.942,6,-3.235,1,0.0545,0.0815,0.00097,0.367,0.822,161.333,271880,4,0
https://open.spotify.com/track/0zfmvAyVUeNYXyrLzeDmnO,0.773,0.529,11,-10.057,0,0.315,0.408,0.0,0.112,0.323,125.631,214468,5,0
https://open.spotify.com/track/33fA0DktxUiSibP06BDaIk,0.327,0.324,6,-16.983,1,0.0361,0.852,0.0674,0.0734,0.942,148.364,86920,3,0
https://open.spotify.com/track/3CmE2zIMFmeEs3b6j4GDLy,0.0896,0.0124,11,-42.314,1,0.0459,0.987,0.981,0.103,0.0694,169.365,211765,3,0
https://open.spotify.com/track/6pgnbCR03OecUk58AdsnJH,0.191,0.0547,0,-25.451,1,0.0634,0.924,0.741,0.11,0.0377,140.244,227431,1,0
https://open.spotify.com/track/5j3JNky4IeCdbZSlHFzV7A,0.852,0.789,9,-5.835,0,0.137,0.082,0.0,0.0606,0.636,118.043,156467,4,0
https://open.spotify.com/track/4XkOcWt0C2JX1s2RXybosk,0.812,0.648,2,-4.994,1,0.0887,0.0951,0.0,0.11,0.246,130.022,268115,4,0
https://open.spotify.com/track/2KvhjbZPPtNXTB6wib1rXB,0.52,0.963,10,-2.662,0,0.0498,0.00806,0.000151,0.175,0.567,155.934,259231,4,0
https://open.spotify.com/track/2cBsRp8JD9XZV573ua5ONi,0.749,0.662,9,-5.639,1,0.0574,0.0306,0.0,0.218,0.245,89.994,178167,4,0
https://open.spotify.com/track/0ldvmjY7KZIdGE3wmG8H5P,0.954,0.522,8,-7.032,1,0.366,0.0706,0.0,0.112,0.439,105.044,224413,4,0
https://open.spotify.com/track/2rUHJ1o9qj44fR0vTugDAx,0.695,0.732,9,-4.104,0,0.218,0.0046,0.856,0.617,0.536,169.889,157298,4,0
https://open.spotify.com/track/0R8lAEcuEf13MdAa6WmX6C,0.56,0.0127,7,-29.22,1,0.0741,0.996,0.941,0.183,0.421,63.24,124920,4,0
https://open.spotify.com/track/06cLzaG0citEfpaOgIy24X,0.313,0.0435,9,-27.393,1,0.0439,0.993,0.263,0.106,0.221,99.772,71720,3,0
https://open.spotify.com/track/0sqllTTbbJ5Amyqn7hoRqh,0.533,0.0986,5,-22.126,1,0.0727,0.938,0.15,0.0848,0.671,121.1,57480,3,0
https://open.spotify.com/track/3410iPQu5vk91BOZHnzOIv,0.463,0.185,10,-22.714,1,0.0528,0.755,4.58e-06,0.0756,0.637,134.507,133773,4,0
https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,220587,4,0
https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4,0
https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4,0
https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009,132024,4,0
https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,217640,4,0
https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4,0
https://open.spotify.com/track/7snQQk1zcKl8gZ92AnueZW,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,4,0
https://open.spotify.com/track/7E2C5rBLpCKwQlhJPVFBRS,0.575,0.609,5,-4.88,0,0.121,0.317,0.0,0.105,0.339,83.004,226220,4,0
https://open.spotify.com/track/2OPxM2L3KtuehqY24vTMGs,0.921,0.641,1,-6.491,1,0.166,0.0274,0.0,0.0645,0.828,144.986,203840,4,0
https://open.spotify.com/track/1IlJZCRthVEPlksVzj3JWY,0.956,0.72,10,-2.73,0,0.173,0.00192,0.0,0.117,0.282,127.943,173500,4,0
https://open.spotify.com/track/2Kv3JWOzRJsaen5vjmTVJL,0.866,0.531,9,-6.859,1,0.0703,0.0379,0.0,0.0937,0.266,99.069,135740,4,0
https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,276920,4,0
https://open.spotify.com/track/2IpGdrWvIZipmaxo1YRxw5,0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008,242013,4,0
https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,4,0
https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7,-10.964,1,0.0376,0.182,0.0,0.407,0.907,150.572,183307,4,0
https://open.spotify.com/track/7qyVkNoeZbtwG8nENYv4eY,0.868,0.519,9,-6.936,1,0.074,0.0407,0.0,0.0932,0.241,99.019,135740,4,0
https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004,206221,4,0
https://open.spotify.com/track/0iYebKFUSfF72fUu2OW6ZT,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991,200013,4,0
https://open.spotify.com/track/2AT8iROs4FQueDv2c8q2KE,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,201726,4,0
https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,237240,4,0
https://open.spotify.com/track/5dn6QANKbf76pANGjMBida,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,172245,4,0
https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670,4,0
https://open.spotify.com/track/3czR27DM8nwJpyeK98DdJ1,0.754,0.6,4,-9.084,0,0.0852,0.658,0.0,0.106,0.437,141.924,162873,4,0
https://open.spotify.com/track/5A6BJLZArq1MPjsnmcuk5f,0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.019,223847,4,0
https://open.spotify.com/track/07sAPNbYtJRNYJHk7UHoRg,0.787,0.261,4,-13.807,0,0.0623,0.106,0.886,0.104,0.236,142.059,162795,4,0
https://open.spotify.com/track/2S8xyNRJX1XQdo3qnTuovI,0.764,0.426,2,-11.045,1,0.0405,0.629,0.000119,0.132,0.726,131.12,207920,4,0
https://open.spotify.com/track/7asFSf2pkWNEG3E5EuN1QR,0.446,0.73,6,-3.916,0,0.17,0.18,0.0,0.118,0.39,107.918,213853,3,0
https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,172245,4,0
https://open.spotify.com/track/0vNGbGK1pl5SrV6SHUh06H,0.503,0.983,5,-5.991,1,0.0809,0.0859,0.00197,0.12,0.549,155.823,85867,4,0
https://open.spotify.com/track/3XEdqQtGHAM5huMrs3RaKN,0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930,4,0
https://open.spotify.com/track/4wuOxtRDeD9YiQOcmgay7e,0.567,0.394,5,-9.536,1,0.231,0.547,0.0,0.383,0.294,76.277,241133,4,0
https://open.spotify.com/track/39wqiOEjFN3HaXs19jf2Xb,0.753,0.308,1,-7.969,1,0.0909,0.151,0.00864,0.115,0.0602,121.105,109187,4,0
https://open.spotify.com/track/7k6tAZp4m93oswrPqSfBbc,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,164683,4,0
https://open.spotify.com/track/0x25VdiFOIBl1epNer9L3w,0.658,0.776,6,-7.088,0,0.0493,0.012,2.1e-06,0.272,0.336,114.044,192107,4,0
https://open.spotify.com/track/3hFJCuaWDiHhgEtcXDrRjW,0.858,0.568,11,-5.623,0,0.217,0.223,0.0,0.122,0.757,101.02,165987,4,0
https://open.spotify.com/track/00s8dO3RWrFkBqC9JIy6ag,0.692,0.653,5,-5.715,1,0.0392,0.49,0.00707,0.455,0.901,148.018,192267,4,0
https://open.spotify.com/track/60vvp6UXG2KmLmrNvcVHa8,0.622,0.571,0,-5.338,0,0.0493,0.0458,0.0,0.122,0.635,81.059,225013,4,0
https://open.spotify.com/track/4xV4C2POwykuCAqK6r0S3d,0.307,0.954,5,-4.642,1,0.122,0.000161,0.00185,0.294,0.31,118.172,252189,4,0
https://open.spotify.com/track/4pWawf1Rq4qHDv4Ktqjg2D,0.589,0.826,0,-4.577,0,0.0776,0.0663,0.000735,0.367,0.215,117.099,240508,4,0
https://open.spotify.com/track/6l4TNbfPtNAOOlGIfceSaO,0.753,0.471,0,-10.48,1,0.0317,0.0805,0.0299,0.131,0.778,96.038,346133,4,0
https://open.spotify.com/track/2gGLpMzoo80A7jGEIr4ou8,0.856,0.622,10,-5.217,0,0.0564,0.36,0.0,0.0875,0.778,114.976,210921,4,0
https://open.spotify.com/track/4Xx0J00u90QvnG3rwz4Itp,0.681,0.891,6,-4.28,1,0.0408,0.000672,1.07e-06,0.0631,0.556,100.008,218025,4,0
https://open.spotify.com/track/43SK9pr4z0KjxCU6Urll9S,0.508,0.974,7,-5.632,1,0.0742,5.82e-05,2.01e-05,0.0626,0.411,134.908,190107,4,0
https://open.spotify.com/track/6C56edNssJGjkPi3BnrGwP,0.663,0.38,10,-7.462,1,0.0473,0.501,0.0,0.169,0.476,80.077,215467,4,0
https://open.spotify.com/track/3ZJTMPKbwsillzh2a6noV7,0.765,0.799,7,-4.889,0,0.277,0.484,0.0,0.136,0.531,96.959,214674,4,0
https://open.spotify.com/track/0kSU27bmHrQ97CfE14dQIB,0.713,0.528,6,-14.238,1,0.302,0.201,0.0,0.126,0.916,169.982,150047,4,0
https://open.spotify.com/track/0fnY9xlLJCgtBUBX9rNzDJ,0.816,0.386,2,-9.443,1,0.0382,0.497,9.31e-05,0.309,0.708,131.099,207973,4,0
https://open.spotify.com/track/22NLm3IIR9NLG0cUYtmHMW,0.563,0.402,9,-10.496,1,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520,4,0
https://open.spotify.com/track/4tMZoPR9v4kvICAPyknxpa,0.8,0.597,0,-7.835,1,0.107,0.257,0.0,0.185,0.634,149.999,320201,4,0
https://open.spotify.com/track/7uOWVctueITZzI5Ck4wQ7g,0.307,0.5,7,-13.366,1,0.0365,0.627,0.844,0.0933,0.281,142.674,300880,3,0
https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,4,0
https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4,0
https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,164683,4,0
https://open.spotify.com/track/6yImW5vfQJSvj04yBFsF9w,0.856,0.729,7,-7.035,1,0.18,0.0564,0.0,0.148,0.548,124.953,145945,4,0
https://open.spotify.com/track/3htehizlFlGt3xBQgFQgi2,0.856,0.729,7,-7.035,1,0.18,0.0564,0.0,0.148,0.548,124.953,145945,4,0
https://open.spotify.com/track/2ICse7t8MB60EFk6o9aUyw,0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,180348,4,0
https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM,0.504,0.788,3,-4.113,0,0.215,0.0134,0.0,0.363,0.228,170.039,186022,4,0
https://open.spotify.com/track/3uu7C1czskY0vxOeDvAGsU,0.693,0.835,6,-3.242,1,0.0624,0.131,0.0,0.073,0.744,128.052,180283,4,0
https://open.spotify.com/track/0kD586ste6xyDRqUYhVlCh,0.679,0.662,7,-5.861,1,0.0773,0.151,0.0,0.376,0.365,90.054,205333,4,0
https://open.spotify.com/track/5FNS5Vj69AhRGJWjhrAd01,0.692,0.443,1,-5.671,1,0.0386,0.214,0.0,0.06,0.363,127.899,178800,4,0
https://open.spotify.com/track/3WGyageBvd1ZwbyRf8WzG8,0.681,0.657,6,-4.671,1,0.0432,0.0748,0.0,0.353,0.628,130.089,183027,4,0
https://open.spotify.com/track/2wenGTypSYHXl1sN1pNC7X,0.732,0.85,1,-5.999,1,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,193548,4,0
https://open.spotify.com/track/3qyZQqBdgHJaxFF9TO0nsi,0.307,0.5,7,-13.366,1,0.0365,0.627,0.844,0.0933,0.281,142.674,300880,3,0
